Dataset,N,Node,H_norm,max_prob,tau_v,Decision,tau_max_dynamic,tau_min_dynamic
CS,18333,12542,0.249007,0.843818,0.837692,Keep original,0.883346,0.7
CS,18333,12543,0.002077,0.999482,0.882965,Keep original,0.883346,0.7
CS,18333,12544,0.088721,0.937197,0.867079,Keep original,0.883346,0.7
CS,18333,12545,0.064224,0.9728,0.871571,Keep original,0.883346,0.7
CS,18333,12546,5.2e-05,0.999989,0.883336,Keep original,0.883346,0.7
CS,18333,12547,0.162273,0.90566,0.853594,Keep original,0.883346,0.7
CS,18333,12548,0.000323,0.999922,0.883287,Keep original,0.883346,0.7
CS,18333,12549,0.000519,0.999885,0.883251,Keep original,0.883346,0.7
CS,18333,12550,0.053406,0.976604,0.873554,Keep original,0.883346,0.7
CS,18333,12551,0.284315,0.808433,0.831218,Accept refinement,0.883346,0.7
CS,18333,12552,0.574898,0.599714,0.777941,Accept refinement,0.883346,0.7
CS,18333,12553,0.024367,0.991767,0.878879,Keep original,0.883346,0.7
CS,18333,12554,0.11091,0.943611,0.863011,Keep original,0.883346,0.7
CS,18333,12555,0.031789,0.985626,0.877518,Keep original,0.883346,0.7
CS,18333,12556,0.200048,0.903002,0.846668,Keep original,0.883346,0.7
CS,18333,12557,0.005814,0.997947,0.88228,Keep original,0.883346,0.7
CS,18333,12558,0.011946,0.995578,0.881156,Keep original,0.883346,0.7
CS,18333,12559,0.021416,0.991305,0.87942,Keep original,0.883346,0.7
CS,18333,12560,0.027179,0.989923,0.878363,Keep original,0.883346,0.7
CS,18333,12561,0.006889,0.99785,0.882083,Keep original,0.883346,0.7
CS,18333,12562,0.000531,0.999879,0.883249,Keep original,0.883346,0.7
CS,18333,12563,0.270452,0.639207,0.83376,Accept refinement,0.883346,0.7
CS,18333,12564,0.143672,0.925326,0.857004,Keep original,0.883346,0.7
CS,18333,12565,0.000359,0.999917,0.88328,Keep original,0.883346,0.7
CS,18333,12566,0.041854,0.978199,0.875672,Keep original,0.883346,0.7
CS,18333,12567,0.252989,0.84618,0.836962,Keep original,0.883346,0.7
CS,18333,12568,0.487038,0.515496,0.79405,Accept refinement,0.883346,0.7
CS,18333,12569,0.156522,0.926045,0.854648,Keep original,0.883346,0.7
CS,18333,12570,0.128596,0.943141,0.859769,Keep original,0.883346,0.7
CS,18333,12571,0.015306,0.994921,0.88054,Keep original,0.883346,0.7
CS,18333,12572,0.0,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,12573,0.247768,0.63885,0.837919,Accept refinement,0.883346,0.7
CS,18333,12574,0.000135,0.99997,0.883321,Keep original,0.883346,0.7
CS,18333,12575,0.035538,0.981875,0.87683,Keep original,0.883346,0.7
CS,18333,12576,0.087352,0.962734,0.86733,Keep original,0.883346,0.7
CS,18333,12577,0.02888,0.989194,0.878051,Keep original,0.883346,0.7
CS,18333,12578,0.005122,0.998288,0.882407,Keep original,0.883346,0.7
CS,18333,12579,0.012161,0.99613,0.881117,Keep original,0.883346,0.7
CS,18333,12580,0.000272,0.999935,0.883296,Keep original,0.883346,0.7
CS,18333,12581,0.004268,0.998783,0.882563,Keep original,0.883346,0.7
CS,18333,12582,0.001312,0.999684,0.883105,Keep original,0.883346,0.7
CS,18333,12583,0.393763,0.78178,0.811151,Accept refinement,0.883346,0.7
CS,18333,12584,0.05103,0.971596,0.87399,Keep original,0.883346,0.7
CS,18333,12585,0.005489,0.997934,0.88234,Keep original,0.883346,0.7
CS,18333,12586,0.006347,0.998166,0.882182,Keep original,0.883346,0.7
CS,18333,12587,0.12582,0.940452,0.860277,Keep original,0.883346,0.7
CS,18333,12588,0.00031,0.999927,0.883289,Keep original,0.883346,0.7
CS,18333,12589,0.053335,0.975315,0.873567,Keep original,0.883346,0.7
CS,18333,12590,0.000488,0.999873,0.883257,Keep original,0.883346,0.7
CS,18333,12591,0.030588,0.987167,0.877738,Keep original,0.883346,0.7
CS,18333,12592,0.000176,0.999964,0.883314,Keep original,0.883346,0.7
CS,18333,12593,0.249129,0.818994,0.837669,Accept refinement,0.883346,0.7
CS,18333,12594,0.022123,0.991501,0.87929,Keep original,0.883346,0.7
CS,18333,12595,0.005124,0.99848,0.882407,Keep original,0.883346,0.7
CS,18333,12596,0.000134,0.999973,0.883321,Keep original,0.883346,0.7
CS,18333,12597,5e-06,0.999999,0.883345,Keep original,0.883346,0.7
CS,18333,12598,0.031598,0.986236,0.877553,Keep original,0.883346,0.7
CS,18333,12599,0.0,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,12600,0.005783,0.998197,0.882286,Keep original,0.883346,0.7
CS,18333,12601,0.028995,0.988868,0.87803,Keep original,0.883346,0.7
CS,18333,12602,0.012348,0.994644,0.881082,Keep original,0.883346,0.7
CS,18333,12603,0.000789,0.999788,0.883201,Keep original,0.883346,0.7
CS,18333,12604,0.001933,0.999424,0.882992,Keep original,0.883346,0.7
CS,18333,12605,0.000139,0.99997,0.883321,Keep original,0.883346,0.7
CS,18333,12606,0.00675,0.997645,0.882109,Keep original,0.883346,0.7
CS,18333,12607,0.030756,0.986435,0.877707,Keep original,0.883346,0.7
CS,18333,12608,0.105173,0.956932,0.864063,Keep original,0.883346,0.7
CS,18333,12609,0.006095,0.99813,0.882228,Keep original,0.883346,0.7
CS,18333,12610,9.8e-05,0.999979,0.883328,Keep original,0.883346,0.7
CS,18333,12611,0.011508,0.996547,0.881236,Keep original,0.883346,0.7
CS,18333,12612,0.131215,0.917327,0.859288,Keep original,0.883346,0.7
CS,18333,12613,0.007939,0.996866,0.88189,Keep original,0.883346,0.7
CS,18333,12614,0.012907,0.995849,0.88098,Keep original,0.883346,0.7
CS,18333,12615,0.049218,0.978325,0.874322,Keep original,0.883346,0.7
CS,18333,12616,0.000619,0.999839,0.883233,Keep original,0.883346,0.7
CS,18333,12617,0.021094,0.991614,0.879479,Keep original,0.883346,0.7
CS,18333,12618,0.142994,0.931573,0.857129,Keep original,0.883346,0.7
CS,18333,12619,0.033809,0.985017,0.877147,Keep original,0.883346,0.7
CS,18333,12620,0.300609,0.525864,0.828231,Accept refinement,0.883346,0.7
CS,18333,12621,0.0844,0.96519,0.867872,Keep original,0.883346,0.7
CS,18333,12622,0.054573,0.975467,0.87334,Keep original,0.883346,0.7
CS,18333,12623,0.009641,0.996994,0.881579,Keep original,0.883346,0.7
CS,18333,12624,0.005655,0.998158,0.882309,Keep original,0.883346,0.7
CS,18333,12625,0.002193,0.999389,0.882944,Keep original,0.883346,0.7
CS,18333,12626,0.012746,0.996162,0.881009,Keep original,0.883346,0.7
CS,18333,12627,0.023631,0.990016,0.879013,Keep original,0.883346,0.7
CS,18333,12628,0.001665,0.999483,0.883041,Keep original,0.883346,0.7
CS,18333,12629,0.011023,0.996185,0.881325,Keep original,0.883346,0.7
CS,18333,12630,0.114524,0.949326,0.862349,Keep original,0.883346,0.7
CS,18333,12631,0.0,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,12632,0.019965,0.992014,0.879686,Keep original,0.883346,0.7
CS,18333,12633,0.003781,0.998838,0.882653,Keep original,0.883346,0.7
CS,18333,12634,0.100561,0.951301,0.864909,Keep original,0.883346,0.7
CS,18333,12635,0.000544,0.99988,0.883246,Keep original,0.883346,0.7
CS,18333,12636,0.152219,0.879021,0.855437,Keep original,0.883346,0.7
CS,18333,12637,0.00162,0.999505,0.883049,Keep original,0.883346,0.7
CS,18333,12638,0.008697,0.997264,0.881752,Keep original,0.883346,0.7
CS,18333,12639,0.000485,0.999894,0.883257,Keep original,0.883346,0.7
CS,18333,12640,0.000323,0.999927,0.883287,Keep original,0.883346,0.7
CS,18333,12641,0.326336,0.492521,0.823514,Accept refinement,0.883346,0.7
CS,18333,12642,0.301767,0.671555,0.828018,Accept refinement,0.883346,0.7
CS,18333,12643,0.020233,0.993195,0.879636,Keep original,0.883346,0.7
CS,18333,12644,0.005548,0.998475,0.882329,Keep original,0.883346,0.7
CS,18333,12645,0.39522,0.630996,0.810884,Accept refinement,0.883346,0.7
CS,18333,12646,0.228331,0.756924,0.841483,Accept refinement,0.883346,0.7
CS,18333,12647,1e-06,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,12648,0.000189,0.999957,0.883311,Keep original,0.883346,0.7
CS,18333,12649,0.003661,0.998837,0.882675,Keep original,0.883346,0.7
CS,18333,12650,0.0,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,12651,0.112891,0.937736,0.862648,Keep original,0.883346,0.7
CS,18333,12652,0.156965,0.918865,0.854567,Keep original,0.883346,0.7
CS,18333,12653,0.03576,0.986159,0.87679,Keep original,0.883346,0.7
CS,18333,12654,0.187581,0.818458,0.848954,Accept refinement,0.883346,0.7
CS,18333,12655,0.003974,0.998881,0.882617,Keep original,0.883346,0.7
CS,18333,12656,0.258815,0.846521,0.835893,Keep original,0.883346,0.7
CS,18333,12657,0.008422,0.99724,0.881802,Keep original,0.883346,0.7
CS,18333,12658,0.050613,0.980035,0.874066,Keep original,0.883346,0.7
CS,18333,12659,0.39166,0.626929,0.811537,Accept refinement,0.883346,0.7
CS,18333,12660,0.002059,0.999481,0.882969,Keep original,0.883346,0.7
CS,18333,12661,0.003761,0.998978,0.882657,Keep original,0.883346,0.7
CS,18333,12662,0.623142,0.597039,0.769095,Accept refinement,0.883346,0.7
CS,18333,12663,0.002359,0.999304,0.882914,Keep original,0.883346,0.7
CS,18333,12664,0.539203,0.639997,0.784485,Accept refinement,0.883346,0.7
CS,18333,12665,1.6e-05,0.999997,0.883343,Keep original,0.883346,0.7
CS,18333,12666,0.315601,0.791059,0.825482,Accept refinement,0.883346,0.7
CS,18333,12667,0.026264,0.990329,0.878531,Keep original,0.883346,0.7
CS,18333,12668,0.205889,0.811512,0.845597,Accept refinement,0.883346,0.7
CS,18333,12669,0.000135,0.999972,0.883321,Keep original,0.883346,0.7
CS,18333,12670,0.015819,0.994513,0.880446,Keep original,0.883346,0.7
CS,18333,12671,0.000805,0.999784,0.883198,Keep original,0.883346,0.7
CS,18333,12672,0.023152,0.992233,0.879101,Keep original,0.883346,0.7
CS,18333,12673,0.084594,0.963386,0.867836,Keep original,0.883346,0.7
CS,18333,12674,0.001824,0.999492,0.883012,Keep original,0.883346,0.7
CS,18333,12675,0.351164,0.676702,0.818962,Accept refinement,0.883346,0.7
CS,18333,12676,0.039417,0.978988,0.876119,Keep original,0.883346,0.7
CS,18333,12677,0.066344,0.96838,0.871182,Keep original,0.883346,0.7
CS,18333,12678,0.340698,0.813681,0.820881,Accept refinement,0.883346,0.7
CS,18333,12679,0.107407,0.937764,0.863653,Keep original,0.883346,0.7
CS,18333,12680,0.105129,0.955401,0.864071,Keep original,0.883346,0.7
CS,18333,12681,0.019467,0.992118,0.879777,Keep original,0.883346,0.7
CS,18333,12682,0.137659,0.879064,0.858107,Keep original,0.883346,0.7
CS,18333,12683,0.000396,0.999914,0.883274,Keep original,0.883346,0.7
CS,18333,12684,0.013694,0.995674,0.880835,Keep original,0.883346,0.7
CS,18333,12685,0.040479,0.985548,0.875924,Keep original,0.883346,0.7
CS,18333,12686,0.037363,0.986166,0.876496,Keep original,0.883346,0.7
CS,18333,12687,0.032647,0.986042,0.87736,Keep original,0.883346,0.7
CS,18333,12688,0.01348,0.995451,0.880875,Keep original,0.883346,0.7
CS,18333,12689,0.00013,0.999972,0.883322,Keep original,0.883346,0.7
CS,18333,12690,0.046965,0.979608,0.874735,Keep original,0.883346,0.7
CS,18333,12691,0.05314,0.977716,0.873603,Keep original,0.883346,0.7
CS,18333,12692,0.130733,0.942429,0.859377,Keep original,0.883346,0.7
CS,18333,12693,0.010127,0.996215,0.881489,Keep original,0.883346,0.7
CS,18333,12694,0.002996,0.999185,0.882797,Keep original,0.883346,0.7
CS,18333,12695,0.039386,0.985557,0.876125,Keep original,0.883346,0.7
CS,18333,12696,0.008784,0.997062,0.881736,Keep original,0.883346,0.7
CS,18333,12697,0.003862,0.998973,0.882638,Keep original,0.883346,0.7
CS,18333,12698,0.001761,0.999439,0.883023,Keep original,0.883346,0.7
CS,18333,12699,0.000361,0.999922,0.88328,Keep original,0.883346,0.7
CS,18333,12700,4.1e-05,0.999992,0.883339,Keep original,0.883346,0.7
CS,18333,12701,0.030123,0.987766,0.877823,Keep original,0.883346,0.7
CS,18333,12702,0.001265,0.999685,0.883114,Keep original,0.883346,0.7
CS,18333,12703,0.004138,0.998549,0.882587,Keep original,0.883346,0.7
CS,18333,12704,0.000197,0.99996,0.88331,Keep original,0.883346,0.7
CS,18333,12705,0.019404,0.993489,0.879789,Keep original,0.883346,0.7
CS,18333,12706,0.016963,0.994518,0.880236,Keep original,0.883346,0.7
CS,18333,12707,0.128311,0.941765,0.859821,Keep original,0.883346,0.7
CS,18333,12708,0.066262,0.967372,0.871197,Keep original,0.883346,0.7
CS,18333,12709,0.036026,0.981765,0.876741,Keep original,0.883346,0.7
CS,18333,12710,0.206617,0.781101,0.845464,Accept refinement,0.883346,0.7
CS,18333,12711,0.012613,0.995571,0.881033,Keep original,0.883346,0.7
CS,18333,12712,0.000585,0.999855,0.883239,Keep original,0.883346,0.7
CS,18333,12713,0.000573,0.999854,0.883241,Keep original,0.883346,0.7
CS,18333,12714,0.001702,0.999582,0.883034,Keep original,0.883346,0.7
CS,18333,12715,0.019438,0.992853,0.879782,Keep original,0.883346,0.7
CS,18333,12716,0.031712,0.986962,0.877532,Keep original,0.883346,0.7
CS,18333,12717,0.019236,0.991774,0.879819,Keep original,0.883346,0.7
CS,18333,12718,0.002434,0.999238,0.8829,Keep original,0.883346,0.7
CS,18333,12719,0.0,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,12720,0.946615,0.181159,0.709788,Accept refinement,0.883346,0.7
CS,18333,12721,0.0,1.0,0.883346,Keep original,0.883346,0.7
CS,18333,12722,0.021369,0.992167,0.879428,Keep original,0.883346,0.7
CS,18333,12723,0.01818,0.991735,0.880013,Keep original,0.883346,0.7
CS,18333,12724,0.031819,0.986083,0.877512,Keep original,0.883346,0.7
CS,18333,12725,0.108864,0.954737,0.863386,Keep original,0.883346,0.7
CS,18333,12726,0.000271,0.99994,0.883296,Keep original,0.883346,0.7
CS,18333,12727,0.034408,0.981891,0.877037,Keep original,0.883346,0.7
CS,18333,12728,0.123909,0.896988,0.860628,Keep original,0.883346,0.7
CS,18333,12729,0.012514,0.996023,0.881052,Keep original,0.883346,0.7
CS,18333,12730,0.007687,0.997277,0.881937,Keep original,0.883346,0.7
CS,18333,12731,0.017952,0.993293,0.880055,Keep original,0.883346,0.7
CS,18333,12732,0.17683,0.898577,0.850925,Keep original,0.883346,0.7
CS,18333,12733,0.060196,0.972664,0.872309,Keep original,0.883346,0.7
CS,18333,12734,0.003816,0.998967,0.882647,Keep original,0.883346,0.7
CS,18333,12735,0.030067,0.989195,0.877833,Keep original,0.883346,0.7
CS,18333,12736,0.158708,0.925808,0.854248,Keep original,0.883346,0.7
CS,18333,12737,0.030801,0.987729,0.877699,Keep original,0.883346,0.7
CS,18333,12738,0.275621,0.593574,0.832812,Accept refinement,0.883346,0.7
CS,18333,12739,0.000143,0.999968,0.88332,Keep original,0.883346,0.7
CS,18333,12740,0.004444,0.998725,0.882531,Keep original,0.883346,0.7
CS,18333,12741,0.20958,0.816432,0.84492,Accept refinement,0.883346,0.7
CS,18333,12742,0.058492,0.969665,0.872622,Keep original,0.883346,0.7
CS,18333,12743,0.017678,0.992819,0.880105,Keep original,0.883346,0.7
CS,18333,12744,0.0269,0.990532,0.878414,Keep original,0.883346,0.7
CS,18333,12745,0.009785,0.99668,0.881552,Keep original,0.883346,0.7
CS,18333,12746,0.00214,0.999363,0.882954,Keep original,0.883346,0.7
CS,18333,12747,0.173478,0.916582,0.85154,Keep original,0.883346,0.7
CS,18333,12748,0.006072,0.998277,0.882233,Keep original,0.883346,0.7
CS,18333,12749,0.006401,0.998073,0.882172,Keep original,0.883346,0.7
CS,18333,12750,0.01352,0.99567,0.880867,Keep original,0.883346,0.7
CS,18333,12751,0.004269,0.99882,0.882563,Keep original,0.883346,0.7
CS,18333,12752,0.386622,0.547036,0.812461,Accept refinement,0.883346,0.7
CS,18333,12753,0.00011,0.999978,0.883326,Keep original,0.883346,0.7
CS,18333,12754,0.0025,0.999334,0.882888,Keep original,0.883346,0.7
CS,18333,12755,0.05853,0.977896,0.872615,Keep original,0.883346,0.7
CS,18333,12756,0.370101,0.739767,0.81549,Accept refinement,0.883346,0.7
CS,18333,12757,0.094484,0.96063,0.866023,Keep original,0.883346,0.7
CS,18333,12758,0.003786,0.998908,0.882652,Keep original,0.883346,0.7
CS,18333,12759,0.204623,0.900393,0.845829,Keep original,0.883346,0.7
CS,18333,12760,0.272113,0.858555,0.833455,Keep original,0.883346,0.7
CS,18333,12761,0.212672,0.826397,0.844354,Accept refinement,0.883346,0.7
CS,18333,12762,0.001332,0.999674,0.883102,Keep original,0.883346,0.7
CS,18333,12763,0.000845,0.9998,0.883191,Keep original,0.883346,0.7
CS,18333,12764,0.009175,0.996992,0.881664,Keep original,0.883346,0.7
CS,18333,12765,0.004729,0.99872,0.882479,Keep original,0.883346,0.7
CS,18333,12766,0.011489,0.995512,0.88124,Keep original,0.883346,0.7
CS,18333,12767,0.107778,0.952623,0.863585,Keep original,0.883346,0.7
CS,18333,12768,0.000238,0.99995,0.883303,Keep original,0.883346,0.7
CS,18333,12769,0.010246,0.995841,0.881467,Keep original,0.883346,0.7
CS,18333,12770,0.000327,0.999926,0.883286,Keep original,0.883346,0.7
CS,18333,12771,0.067281,0.970014,0.87101,Keep original,0.883346,0.7
CS,18333,12772,0.00874,0.997241,0.881744,Keep original,0.883346,0.7
CS,18333,12773,0.0145,0.994373,0.880688,Keep original,0.883346,0.7
CS,18333,12774,0.253618,0.688169,0.836846,Accept refinement,0.883346,0.7
CS,18333,12775,0.030147,0.988942,0.877819,Keep original,0.883346,0.7
CS,18333,12776,0.190241,0.867798,0.848466,Keep original,0.883346,0.7
CS,18333,12777,0.051277,0.978861,0.873945,Keep original,0.883346,0.7
CS,18333,12778,0.005582,0.998288,0.882323,Keep original,0.883346,0.7
CS,18333,12779,0.031906,0.985091,0.877496,Keep original,0.883346,0.7
CS,18333,12780,0.032564,0.988216,0.877376,Keep original,0.883346,0.7
CS,18333,12781,0.003128,0.99917,0.882773,Keep original,0.883346,0.7
CS,18333,12782,0.005385,0.998345,0.882359,Keep original,0.883346,0.7
CS,18333,12783,0.044683,0.981183,0.875154,Keep original,0.883346,0.7
CS,18333,12784,0.019664,0.993616,0.879741,Keep original,0.883346,0.7
CS,18333,12785,0.000164,0.999966,0.883316,Keep original,0.883346,0.7
CS,18333,12786,0.060176,0.977611,0.872313,Keep original,0.883346,0.7
CS,18333,12787,0.083411,0.959904,0.868053,Keep original,0.883346,0.7
CS,18333,12788,0.117902,0.950788,0.861729,Keep original,0.883346,0.7
CS,18333,12789,0.010211,0.996362,0.881474,Keep original,0.883346,0.7
CS,18333,12790,0.181713,0.911571,0.85003,Keep original,0.883346,0.7
CS,18333,12791,0.046184,0.973136,0.874878,Keep original,0.883346,0.7
CS,18333,12792,0.60218,0.532098,0.772939,Accept refinement,0.883346,0.7
CS,18333,12793,0.002575,0.99933,0.882874,Keep original,0.883346,0.7
CS,18333,12794,0.007527,0.997827,0.881966,Keep original,0.883346,0.7
CS,18333,12795,0.23025,0.823356,0.841131,Accept refinement,0.883346,0.7
CS,18333,12796,0.022996,0.991867,0.87913,Keep original,0.883346,0.7
CS,18333,12797,0.031465,0.987691,0.877577,Keep original,0.883346,0.7
CS,18333,12798,0.06401,0.97001,0.87161,Keep original,0.883346,0.7
CS,18333,12799,0.119973,0.946988,0.86135,Keep original,0.883346,0.7
CS,18333,12800,0.143973,0.910925,0.856949,Keep original,0.883346,0.7
CS,18333,12801,0.023029,0.990631,0.879124,Keep original,0.883346,0.7
CS,18333,12802,0.115609,0.932578,0.86215,Keep original,0.883346,0.7
CS,18333,12803,0.020311,0.993131,0.879622,Keep original,0.883346,0.7
CS,18333,12804,0.028962,0.988219,0.878036,Keep original,0.883346,0.7
CS,18333,12805,0.4263,0.755914,0.805186,Accept refinement,0.883346,0.7
CS,18333,12806,0.650881,0.562513,0.76401,Accept refinement,0.883346,0.7
CS,18333,12807,6.2e-05,0.999988,0.883335,Keep original,0.883346,0.7
CS,18333,12808,0.120676,0.945549,0.861221,Keep original,0.883346,0.7
CS,18333,12809,0.010203,0.996554,0.881475,Keep original,0.883346,0.7
CS,18333,12810,0.006782,0.997394,0.882103,Keep original,0.883346,0.7
CS,18333,12811,0.041042,0.984633,0.875821,Keep original,0.883346,0.7
CS,18333,12812,0.759095,0.425091,0.744169,Accept refinement,0.883346,0.7
CS,18333,12813,0.025081,0.990583,0.878748,Keep original,0.883346,0.7
CS,18333,12814,0.005954,0.998048,0.882254,Keep original,0.883346,0.7
CS,18333,12815,0.006449,0.998167,0.882164,Keep original,0.883346,0.7
CS,18333,12816,0.081983,0.965588,0.868315,Keep original,0.883346,0.7
CS,18333,12817,0.016673,0.994356,0.880289,Keep original,0.883346,0.7
CS,18333,12818,0.012708,0.995997,0.881016,Keep original,0.883346,0.7
CS,18333,12819,0.023559,0.99023,0.879027,Keep original,0.883346,0.7
CS,18333,12820,0.015608,0.99474,0.880484,Keep original,0.883346,0.7
CS,18333,12821,9.4e-05,0.999982,0.883329,Keep original,0.883346,0.7
CS,18333,12822,0.444384,0.472209,0.80187,Accept refinement,0.883346,0.7
CS,18333,12823,0.150981,0.88916,0.855664,Keep original,0.883346,0.7
CS,18333,12824,0.000301,0.999927,0.883291,Keep original,0.883346,0.7
CS,18333,12825,0.217274,0.897827,0.84351,Keep original,0.883346,0.7
CS,18333,12826,0.007893,0.997521,0.881899,Keep original,0.883346,0.7
CS,18333,12827,0.095777,0.955036,0.865786,Keep original,0.883346,0.7
CS,18333,12828,0.578689,0.559502,0.777246,Accept refinement,0.883346,0.7
CS,18333,12829,0.26146,0.854371,0.835409,Keep original,0.883346,0.7
CS,18333,12830,0.000951,0.999755,0.883172,Keep original,0.883346,0.7
CS,18333,12831,0.004478,0.998615,0.882525,Keep original,0.883346,0.7
